학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000002304,서울포이초등학교,초등학교,1990-10-24,공립,본교,운영,서울특별시 강남구 개포동 1273,서울특별시 강남구 개포로22길 87,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.47562093,127.05234850000001,2021-03-25
B000008253,신광여자중학교,중학교,1946-08-07,사립,본교,운영,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.54294601,126.96958959999999,2021-03-25
B000002026,서울창도초등학교,초등학교,1982-10-07,공립,본교,운영,서울특별시 도봉구 방학동 722-9,서울특별시 도봉구 방학로 32-28,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.66371152,127.04952879999999,2021-03-25
B000008140,동명여자중학교,중학교,1921-06-03,사립,본교,운영,서울특별시 서대문구 천연동 31-1,서울특별시 서대문구 독립문로 49,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.56852347,126.96230790000001,2021-03-25
B000008247,용산중학교,중학교,1945-09-09,공립,본교,운영,서울특별시 용산구 용산동2가 1-1623,서울특별시 용산구 두텁바위로 74,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.54600281,126.98097630000001,2021-03-25
B000011977,혜성여자고등학교,고등학교,1983-10-10,사립,본교,운영,서울특별시 노원구 하계동 산16-47,서울특별시 노원구 노원로16길 2,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64124327,127.07394769999999,2021-03-25
B000013478,금천고등학교,고등학교,1985-05-06,공립,본교,운영,서울특별시 금천구 시흥동 산24-4,서울특별시 금천구 시흥대로38길 26,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.44480673,126.90566799999999,2021-03-25
B000012034,관악고등학교,고등학교,1974-03-01,공립,본교,운영,서울특별시 영등포구 양평동2가 12-1,서울특별시 영등포구 영등포로6길 26,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.52144634,126.88295049999999,2021-03-25
B000002364,서울무학초등학교,초등학교,1915-09-01,공립,본교,운영,서울특별시 성동구 하왕십리동 950-1,서울특별시 성동구 무학봉15길 21,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.56293165,127.0296135,2021-03-25
B000008328,방화중학교,중학교,1986-04-25,공립,본교,운영,서울특별시 강서구 방화동 636-1,서울특별시 강서구 개화동로27길 9,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.56502146,126.8067294,2021-03-25
B000008131,충암중학교,중학교,1966-03-01,사립,본교,운영,서울특별시 은평구 응암동 272-113,서울특별시 은평구 가좌로5길 5,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.58527463,126.9219297,2021-03-25
B000008109,중랑중학교,중학교,1973-03-02,공립,본교,운영,서울특별시 중랑구 중화동 276-1,서울특별시 중랑구 동일로140길 33,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.60505734,127.0814247,2021-03-25
B000002409,서울청덕초등학교,초등학교,1967-09-16,공립,본교,운영,서울특별시 성북구 정릉동 847,서울특별시 성북구 정릉로9라길 11,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-22,37.61203173,127.00040659999999,2021-03-25
B000008376,진선여자중학교,중학교,1976-05-20,사립,본교,운영,서울특별시 강남구 역삼동 713,서울특별시 강남구 선릉로85길 27,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.50232303,127.0483723,2021-03-25
B000011296,리라아트고등학교,고등학교,1952-05-20,사립,본교,운영,서울특별시 중구 예장동 8-40,서울특별시 중구 소파로2길 24,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55711546,126.988252,2021-03-25
B000002114,서울용암초등학교,초등학교,1965-09-26,공립,본교,운영,서울특별시 용산구 용산동2가 5-2147,서울특별시 용산구 녹사평대로60길 39,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.54494716,126.9895351,2021-03-25
B000008225,광운중학교,중학교,1965-03-01,사립,본교,운영,서울특별시 노원구 월계동 500,서울특별시 노원구 광운로1길 24,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.62054383,127.05595749999999,2021-03-25
B000002096,서울남산초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 중구 남산동2가 2,서울특별시 중구 퇴계로22길 17,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55991348,126.98675559999998,2021-03-25
B000002126,서울중대초등학교,초등학교,1924-11-13,공립,본교,운영,서울특별시 송파구 송파동 191,서울특별시 송파구 송파대로36길 8,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.50011095,127.11391670000002,2021-03-25
B000008312,강신중학교,중학교,1989-03-01,공립,본교,운영,서울특별시 양천구 신월동 1010,서울특별시 양천구 남부순환로 604,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.51470231,126.8389523,2021-03-25
B000002103,서울청구초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 중구 신당동 330-2,서울특별시 중구 다산로 170,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55847699,127.01419409999998,2021-03-25
B000008242,장원중학교,중학교,1968-10-02,공립,본교,운영,서울특별시 중구 신당동 432-35,서울특별시 중구 동호로15길 93-34,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.55288011,127.0056314,2021-03-25
B000012074,잠실고등학교,고등학교,1983-04-04,공립,본교,운영,서울특별시 송파구 신천동 17-1,서울특별시 송파구 올림픽로33길 71,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.5224532,127.1061269,2021-03-25
B000002267,서울서초초등학교,초등학교,1982-05-06,공립,본교,운영,서울특별시 서초구 서초동 1310-6,서울특별시 서초구 서운로 178,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.49924055,127.02410800000001,2021-03-25
B000011344,유한공업고등학교,고등학교,1964-05-05,사립,본교,운영,서울특별시 구로구 항동 1-7,서울특별시 구로구 경인로 8,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.48791416,126.8233682,2021-03-25
B000011313,성암국제무역고등학교,고등학교,1960-10-01,사립,본교,운영,서울특별시 강북구 미아동 320-1,서울특별시 강북구 도봉로29길 52,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-22,37.62089331,127.02447099999999,2021-03-25
B000002312,서울행림초등학교,초등학교,1992-05-06,공립,본교,운영,서울특별시 동작구 사당동 산32-114,서울특별시 동작구 솔밭로 47,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-22,37.48161782,126.96457350000001,2021-03-25
B000001914,서울홍은초등학교,초등학교,1974-03-06,공립,본교,운영,서울특별시 서대문구 홍제동 286-5,서울특별시 서대문구 세검정로 105,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.59741985,126.949743,2021-03-25
B000002402,서울석계초등학교,초등학교,2005-03-02,공립,본교,운영,서울특별시 성북구 석관동 27-3,서울특별시 성북구 한천로58길 273,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2020-09-22,37.60857861,127.0699087,2021-03-25
B000022771,천왕중학교,중학교,2013-03-01,공립,본교,운영,서울특별시 구로구 천왕동 273-1,서울특별시 구로구 천왕로 63,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2020-09-22,37.48254706,126.83758519999999,2021-03-25
B000012006,목동고등학교,고등학교,1990-09-14,사립,본교,운영,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.50878128,126.860143,2021-03-25
B000002324,중앙대학교사범대학부속초등학교,초등학교,1965-03-08,사립,본교,운영,서울특별시 동작구 흑석동 233-2,서울특별시 동작구 서달로 135,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2020-09-22,37.50538034,126.9601067,2021-03-25
B000002071,서울중원초등학교,초등학교,1990-11-14,공립,본교,운영,서울특별시 노원구 중계동 502,서울특별시 노원구 섬밭로 316,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.64367019,127.0627832,2021-03-25
B000002021,서울누원초등학교,초등학교,1993-11-11,공립,본교,운영,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.68669133,127.04937120000001,2021-03-25
B000002216,서울화일초등학교,초등학교,2005-05-06,공립,본교,운영,서울특별시 강서구 화곡동 61-184,서울특별시 강서구 까치산로10길 70,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.54072601,126.84740759999998,2021-03-25
B000001844,서울군자초등학교,초등학교,1973-11-22,공립,본교,운영,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2020-09-22,37.56430147,127.06134709999999,2021-03-25
B000011293,성동공업고등학교,고등학교,1944-04-01,공립,본교,운영,서울특별시 중구 흥인동 1-1,서울특별시 중구 다산로 290,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2020-09-22,37.56850068,127.01729170000002,2021-03-25
B000002283,서울대치초등학교,초등학교,1984-05-09,공립,본교,운영,서울특별시 강남구 대치동 505,서울특별시 강남구 양재천로 363,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.490982200000005,127.062292,2021-03-25
B000013467,하나고등학교,고등학교,2010-03-02,사립,본교,운영,서울특별시 은평구 진관동 134-2,서울특별시 은평구 연서로 535,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.64130051,126.93706170000002,2021-03-25
B000011965,창동고등학교,고등학교,2002-03-01,공립,본교,운영,서울특별시 도봉구 창동 694-10,서울특별시 도봉구 노해로62길 7,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2020-09-22,37.65079797,127.0385983,2021-03-25
B000001920,서울연희초등학교,초등학교,1968-12-07,공립,본교,운영,서울특별시 서대문구 연희동 88-1,서울특별시 서대문구 연희로 136,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.56923664,126.9338938,2021-03-25
B000002268,서울서이초등학교,초등학교,1984-03-01,공립,본교,운영,서울특별시 서초구 서초동 1334-2,서울특별시 서초구 서운로 35,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2020-09-22,37.49120943,127.0259479,2021-03-25
B000002360,서울송원초등학교,초등학교,2009-03-01,공립,본교,운영,서울특별시 성동구 송정동 72-8,서울특별시 성동구 동일로43길 9,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2020-09-22,37.55398973,127.0697433,2021-03-25
B000002251,유석초등학교,초등학교,1965-03-08,사립,본교,운영,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로69길 9,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2020-09-22,37.56080588,126.8537249,2021-03-25
B000002149,서울송파초등학교,초등학교,1985-10-21,공립,본교,운영,서울특별시 송파구 송파동 114,서울특별시 송파구 백제고분로 400,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2020-09-22,37.50708693,127.110752,2021-03-25
B000008156,경성중학교,중학교,1967-10-23,사립,본교,운영,서울특별시 마포구 연남동 369-1,서울특별시 마포구 성미산로 111,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2020-09-22,37.56371775,126.91953170000001,2021-03-25
